model_tag,model,item_id,condition,prompt,margin,pass_margin_gt_0,pass_margin_gt_1
qwen25_3b,Qwen2.5-3B,agr_0261,SP,The assistant of the laboratories in question,1.40625,True,True
qwen25_3b,Qwen2.5-3B,agr_0261,PS,The assistants of the laboratory in question,3.9375,True,True
qwen25_3b,Qwen2.5-3B,agr_0261,PP,The assistants of the laboratories in question,6.0078125,True,True
qwen25_3b,Qwen2.5-3B,agr_0262,SS,The officer of the bureau in question,5.6953125,True,True
qwen25_3b,Qwen2.5-3B,agr_0262,SP,The officer of the bureaus in question,0.203125,True,False
qwen25_3b,Qwen2.5-3B,agr_0262,PS,The officers of the bureau in question,4.4296875,True,True
qwen25_3b,Qwen2.5-3B,agr_0262,PP,The officers of the bureaus in question,6.578125,True,True
qwen25_3b,Qwen2.5-3B,agr_0263,SS,The assistant of the branch in question,5.8671875,True,True
qwen25_3b,Qwen2.5-3B,agr_0263,SP,The assistant of the branches in question,0.265625,True,False
qwen25_3b,Qwen2.5-3B,agr_0263,PS,The assistants of the branch in question,4.34375,True,True
qwen25_3b,Qwen2.5-3B,agr_0263,PP,The assistants of the branches in question,6.0859375,True,True
qwen25_3b,Qwen2.5-3B,agr_0264,SS,The programmer of the project in question,7.390625,True,True
qwen25_3b,Qwen2.5-3B,agr_0264,SP,The programmer of the projects in question,2.734375,True,True
qwen25_3b,Qwen2.5-3B,agr_0264,PS,The programmers of the project in question,6.640625,True,True
qwen25_3b,Qwen2.5-3B,agr_0264,PP,The programmers of the projects in question,7.4453125,True,True
qwen25_3b,Qwen2.5-3B,agr_0265,SS,The reporter of the unit in question,6.484375,True,True
qwen25_3b,Qwen2.5-3B,agr_0265,SP,The reporter of the units in question,0.59375,True,False
qwen25_3b,Qwen2.5-3B,agr_0265,PS,The reporters of the unit in question,3.2578125,True,True
qwen25_3b,Qwen2.5-3B,agr_0265,PP,The reporters of the units in question,5.7265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0266,SS,The member of the service in question,3.296875,True,True
qwen25_3b,Qwen2.5-3B,agr_0266,SP,The member of the services in question,0.71875,True,False
qwen25_3b,Qwen2.5-3B,agr_0266,PS,The members of the service in question,4.3046875,True,True
qwen25_3b,Qwen2.5-3B,agr_0266,PP,The members of the services in question,5.6171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0267,SS,The professor of the program in question,8.0625,True,True
qwen25_3b,Qwen2.5-3B,agr_0267,SP,The professor of the programs in question,3.0,True,True
qwen25_3b,Qwen2.5-3B,agr_0267,PS,The professors of the program in question,4.875,True,True
qwen25_3b,Qwen2.5-3B,agr_0267,PP,The professors of the programs in question,6.703125,True,True
qwen25_3b,Qwen2.5-3B,agr_0268,SS,The worker of the enterprise in question,4.890625,True,True
qwen25_3b,Qwen2.5-3B,agr_0268,SP,The worker of the enterprises in question,0.1875,True,False
qwen25_3b,Qwen2.5-3B,agr_0268,PS,The workers of the enterprise in question,5.3515625,True,True
qwen25_3b,Qwen2.5-3B,agr_0268,PP,The workers of the enterprises in question,6.53125,True,True
qwen25_3b,Qwen2.5-3B,agr_0269,SS,The teacher of the agency in question,5.421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0269,SP,The teacher of the agencies in question,1.984375,True,True
qwen25_3b,Qwen2.5-3B,agr_0269,PS,The teachers of the agency in question,3.3046875,True,True
qwen25_3b,Qwen2.5-3B,agr_0269,PP,The teachers of the agencies in question,4.9609375,True,True
qwen25_3b,Qwen2.5-3B,agr_0270,SS,The executive of the enterprise in question,4.4375,True,True
qwen25_3b,Qwen2.5-3B,agr_0270,SP,The executive of the enterprises in question,-0.390625,False,False
qwen25_3b,Qwen2.5-3B,agr_0270,PS,The executives of the enterprise in question,4.4609375,True,True
qwen25_3b,Qwen2.5-3B,agr_0270,PP,The executives of the enterprises in question,6.3515625,True,True
qwen25_3b,Qwen2.5-3B,agr_0271,SS,The auditor of the network in question,6.203125,True,True
qwen25_3b,Qwen2.5-3B,agr_0271,SP,The auditor of the networks in question,2.59375,True,True
qwen25_3b,Qwen2.5-3B,agr_0271,PS,The auditors of the network in question,4.3359375,True,True
qwen25_3b,Qwen2.5-3B,agr_0271,PP,The auditors of the networks in question,6.359375,True,True
qwen25_3b,Qwen2.5-3B,agr_0272,SS,The journalist of the district in question,4.7265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0272,SP,The journalist of the districts in question,0.6875,True,False
qwen25_3b,Qwen2.5-3B,agr_0272,PS,The journalists of the district in question,4.65625,True,True
qwen25_3b,Qwen2.5-3B,agr_0272,PP,The journalists of the districts in question,6.8984375,True,True
qwen25_3b,Qwen2.5-3B,agr_0273,SS,The representative of the department in question,7.3828125,True,True
qwen25_3b,Qwen2.5-3B,agr_0273,SP,The representative of the departments in question,0.890625,True,False
qwen25_3b,Qwen2.5-3B,agr_0273,PS,The representatives of the department in question,3.4140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0273,PP,The representatives of the departments in question,6.109375,True,True
qwen25_3b,Qwen2.5-3B,agr_0274,SS,The assistant of the committee in question,4.125,True,True
qwen25_3b,Qwen2.5-3B,agr_0274,SP,The assistant of the committees in question,0.5625,True,False
qwen25_3b,Qwen2.5-3B,agr_0274,PS,The assistants of the committee in question,4.9375,True,True
qwen25_3b,Qwen2.5-3B,agr_0274,PP,The assistants of the committees in question,6.484375,True,True
qwen25_3b,Qwen2.5-3B,agr_0275,SS,The manager of the group in question,5.7421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0275,SP,The manager of the groups in question,3.1484375,True,True
qwen25_3b,Qwen2.5-3B,agr_0275,PS,The managers of the group in question,5.1328125,True,True
qwen25_3b,Qwen2.5-3B,agr_0275,PP,The managers of the groups in question,6.6171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0276,SS,The administrator of the foundation in question,6.6640625,True,True
qwen25_3b,Qwen2.5-3B,agr_0276,SP,The administrator of the foundations in question,2.890625,True,True
qwen25_3b,Qwen2.5-3B,agr_0276,PS,The administrators of the foundation in question,5.3984375,True,True
qwen25_3b,Qwen2.5-3B,agr_0276,PP,The administrators of the foundations in question,7.40625,True,True
qwen25_3b,Qwen2.5-3B,agr_0277,SS,The executive of the system in question,3.734375,True,True
qwen25_3b,Qwen2.5-3B,agr_0277,SP,The executive of the systems in question,-0.125,False,False
qwen25_3b,Qwen2.5-3B,agr_0277,PS,The executives of the system in question,3.296875,True,True
qwen25_3b,Qwen2.5-3B,agr_0277,PP,The executives of the systems in question,5.4296875,True,True
qwen25_3b,Qwen2.5-3B,agr_0278,SS,The author of the department in question,4.9921875,True,True
qwen25_3b,Qwen2.5-3B,agr_0278,SP,The author of the departments in question,0.625,True,False
qwen25_3b,Qwen2.5-3B,agr_0278,PS,The authors of the department in question,4.4453125,True,True
qwen25_3b,Qwen2.5-3B,agr_0278,PP,The authors of the departments in question,6.2109375,True,True
qwen25_3b,Qwen2.5-3B,agr_0279,SS,The inspector of the district in question,6.265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0279,SP,The inspector of the districts in question,2.03125,True,True
qwen25_3b,Qwen2.5-3B,agr_0279,PS,The inspectors of the district in question,5.125,True,True
qwen25_3b,Qwen2.5-3B,agr_0279,PP,The inspectors of the districts in question,6.328125,True,True
qwen25_3b,Qwen2.5-3B,agr_0280,SS,The member of the organization in question,2.828125,True,True
qwen25_3b,Qwen2.5-3B,agr_0280,SP,The member of the organizations in question,0.078125,True,False
qwen25_3b,Qwen2.5-3B,agr_0280,PS,The members of the organization in question,5.2890625,True,True
qwen25_3b,Qwen2.5-3B,agr_0280,PP,The members of the organizations in question,7.265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0281,SS,The scientist of the program in question,4.0625,True,True
qwen25_3b,Qwen2.5-3B,agr_0281,SP,The scientist of the programs in question,1.6875,True,True
qwen25_3b,Qwen2.5-3B,agr_0281,PS,The scientists of the program in question,5.75,True,True
qwen25_3b,Qwen2.5-3B,agr_0281,PP,The scientists of the programs in question,7.9140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0282,SS,The programmer of the program in question,6.7421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0282,SP,The programmer of the programs in question,3.1875,True,True
qwen25_3b,Qwen2.5-3B,agr_0282,PS,The programmers of the program in question,6.234375,True,True
qwen25_3b,Qwen2.5-3B,agr_0282,PP,The programmers of the programs in question,6.2265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0283,SS,The planner of the council in question,6.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0283,SP,The planner of the councils in question,4.640625,True,True
qwen25_3b,Qwen2.5-3B,agr_0283,PS,The planners of the council in question,5.8984375,True,True
qwen25_3b,Qwen2.5-3B,agr_0283,PP,The planners of the councils in question,7.453125,True,True
qwen25_3b,Qwen2.5-3B,agr_0284,SS,The owner of the team in question,8.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0284,SP,The owner of the teams in question,2.1875,True,True
qwen25_3b,Qwen2.5-3B,agr_0284,PS,The owners of the team in question,3.59375,True,True
qwen25_3b,Qwen2.5-3B,agr_0284,PP,The owners of the teams in question,5.4140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0285,SS,The commissioner of the club in question,7.9765625,True,True
qwen25_3b,Qwen2.5-3B,agr_0285,SP,The commissioner of the clubs in question,2.359375,True,True
qwen25_3b,Qwen2.5-3B,agr_0285,PS,The commissioners of the club in question,3.140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0285,PP,The commissioners of the clubs in question,5.796875,True,True
qwen25_3b,Qwen2.5-3B,agr_0286,SS,The planner of the unit in question,6.65625,True,True
qwen25_3b,Qwen2.5-3B,agr_0286,SP,The planner of the units in question,2.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0286,PS,The planners of the unit in question,5.5234375,True,True
qwen25_3b,Qwen2.5-3B,agr_0286,PP,The planners of the units in question,7.40625,True,True
qwen25_3b,Qwen2.5-3B,agr_0287,SS,The trainer of the foundation in question,6.46875,True,True
qwen25_3b,Qwen2.5-3B,agr_0287,SP,The trainer of the foundations in question,3.734375,True,True
qwen25_3b,Qwen2.5-3B,agr_0287,PS,The trainers of the foundation in question,4.4609375,True,True
qwen25_3b,Qwen2.5-3B,agr_0287,PP,The trainers of the foundations in question,6.453125,True,True
qwen25_3b,Qwen2.5-3B,agr_0288,SS,The scientist of the college in question,2.796875,True,True
qwen25_3b,Qwen2.5-3B,agr_0288,SP,The scientist of the colleges in question,0.171875,True,False
qwen25_3b,Qwen2.5-3B,agr_0288,PS,The scientists of the college in question,5.2734375,True,True
qwen25_3b,Qwen2.5-3B,agr_0288,PP,The scientists of the colleges in question,6.734375,True,True
qwen25_3b,Qwen2.5-3B,agr_0289,SS,The developer of the unit in question,6.015625,True,True
qwen25_3b,Qwen2.5-3B,agr_0289,SP,The developer of the units in question,3.46875,True,True
qwen25_3b,Qwen2.5-3B,agr_0289,PS,The developers of the unit in question,4.8046875,True,True
qwen25_3b,Qwen2.5-3B,agr_0289,PP,The developers of the units in question,6.2578125,True,True
qwen25_3b,Qwen2.5-3B,agr_0290,SS,The worker of the station in question,5.1328125,True,True
qwen25_3b,Qwen2.5-3B,agr_0290,SP,The worker of the stations in question,0.765625,True,False
qwen25_3b,Qwen2.5-3B,agr_0290,PS,The workers of the station in question,4.46875,True,True
qwen25_3b,Qwen2.5-3B,agr_0290,PP,The workers of the stations in question,6.1640625,True,True
qwen25_3b,Qwen2.5-3B,agr_0291,SS,The journalist of the company in question,4.875,True,True
qwen25_3b,Qwen2.5-3B,agr_0291,SP,The journalist of the companies in question,1.265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0291,PS,The journalists of the company in question,5.0390625,True,True
qwen25_3b,Qwen2.5-3B,agr_0291,PP,The journalists of the companies in question,7.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0292,SS,The artist of the coalition in question,4.6796875,True,True
qwen25_3b,Qwen2.5-3B,agr_0292,SP,The artist of the coalitions in question,3.046875,True,True
qwen25_3b,Qwen2.5-3B,agr_0292,PS,The artists of the coalition in question,5.25,True,True
qwen25_3b,Qwen2.5-3B,agr_0292,PP,The artists of the coalitions in question,7.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0293,SS,The driver of the hospital in question,5.453125,True,True
qwen25_3b,Qwen2.5-3B,agr_0293,SP,The driver of the hospitals in question,0.125,True,False
qwen25_3b,Qwen2.5-3B,agr_0293,PS,The drivers of the hospital in question,4.421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0293,PP,The drivers of the hospitals in question,5.90625,True,True
qwen25_3b,Qwen2.5-3B,agr_0294,SS,The evaluator of the district in question,5.9140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0294,SP,The evaluator of the districts in question,2.484375,True,True
qwen25_3b,Qwen2.5-3B,agr_0294,PS,The evaluators of the district in question,5.796875,True,True
qwen25_3b,Qwen2.5-3B,agr_0294,PP,The evaluators of the districts in question,6.6953125,True,True
qwen25_3b,Qwen2.5-3B,agr_0295,SS,The lecturer of the district in question,5.0546875,True,True
qwen25_3b,Qwen2.5-3B,agr_0295,SP,The lecturer of the districts in question,1.0625,True,True
qwen25_3b,Qwen2.5-3B,agr_0295,PS,The lecturers of the district in question,4.4609375,True,True
qwen25_3b,Qwen2.5-3B,agr_0295,PP,The lecturers of the districts in question,6.375,True,True
qwen25_3b,Qwen2.5-3B,agr_0296,SS,The assistant of the federation in question,4.4765625,True,True
qwen25_3b,Qwen2.5-3B,agr_0296,SP,The assistant of the federations in question,0.390625,True,False
qwen25_3b,Qwen2.5-3B,agr_0296,PS,The assistants of the federation in question,4.421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0296,PP,The assistants of the federations in question,6.7734375,True,True
qwen25_3b,Qwen2.5-3B,agr_0297,SS,The teacher of the board in question,6.421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0297,SP,The teacher of the boards in question,5.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0297,PS,The teachers of the board in question,3.03125,True,True
qwen25_3b,Qwen2.5-3B,agr_0297,PP,The teachers of the boards in question,4.2890625,True,True
qwen25_3b,Qwen2.5-3B,agr_0298,SS,The driver of the department in question,5.2265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0298,SP,The driver of the departments in question,-0.59375,False,False
qwen25_3b,Qwen2.5-3B,agr_0298,PS,The drivers of the department in question,4.7265625,True,True
qwen25_3b,Qwen2.5-3B,agr_0298,PP,The drivers of the departments in question,5.40625,True,True
qwen25_3b,Qwen2.5-3B,agr_0299,SS,The engineer of the district in question,6.0390625,True,True
qwen25_3b,Qwen2.5-3B,agr_0299,SP,The engineer of the districts in question,0.8125,True,False
qwen25_3b,Qwen2.5-3B,agr_0299,PS,The engineers of the district in question,5.5078125,True,True
qwen25_3b,Qwen2.5-3B,agr_0299,PP,The engineers of the districts in question,7.1015625,True,True
qwen25_3b,Qwen2.5-3B,agr_0300,SS,The painter of the association in question,6.421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0300,SP,The painter of the associations in question,4.609375,True,True
qwen25_3b,Qwen2.5-3B,agr_0300,PS,The painters of the association in question,5.4140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0300,PP,The painters of the associations in question,7.0234375,True,True
qwen25_3b,Qwen2.5-3B,agr_0301,SS,The manager of the branch in question,7.6953125,True,True
qwen25_3b,Qwen2.5-3B,agr_0301,SP,The manager of the branches in question,2.53125,True,True
qwen25_3b,Qwen2.5-3B,agr_0301,PS,The managers of the branch in question,5.4140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0301,PP,The managers of the branches in question,7.1328125,True,True
qwen25_3b,Qwen2.5-3B,agr_0302,SS,The programmer of the club in question,6.53125,True,True
qwen25_3b,Qwen2.5-3B,agr_0302,SP,The programmer of the clubs in question,2.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0302,PS,The programmers of the club in question,6.3046875,True,True
qwen25_3b,Qwen2.5-3B,agr_0302,PP,The programmers of the clubs in question,7.1484375,True,True
qwen25_3b,Qwen2.5-3B,agr_0303,SS,The evaluator of the association in question,5.9140625,True,True
qwen25_3b,Qwen2.5-3B,agr_0303,SP,The evaluator of the associations in question,2.953125,True,True
qwen25_3b,Qwen2.5-3B,agr_0303,PS,The evaluators of the association in question,5.5859375,True,True
qwen25_3b,Qwen2.5-3B,agr_0303,PP,The evaluators of the associations in question,7.109375,True,True
qwen25_3b,Qwen2.5-3B,agr_0304,SS,The artist of the office in question,6.2421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0304,SP,The artist of the offices in question,3.171875,True,True
qwen25_3b,Qwen2.5-3B,agr_0304,PS,The artists of the office in question,4.5625,True,True
qwen25_3b,Qwen2.5-3B,agr_0304,PP,The artists of the offices in question,6.1328125,True,True
qwen25_3b,Qwen2.5-3B,agr_0305,SS,The auditor of the alliance in question,6.4453125,True,True
qwen25_3b,Qwen2.5-3B,agr_0305,SP,The auditor of the alliances in question,2.984375,True,True
qwen25_3b,Qwen2.5-3B,agr_0305,PS,The auditors of the alliance in question,5.71875,True,True
qwen25_3b,Qwen2.5-3B,agr_0305,PP,The auditors of the alliances in question,6.7421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0306,SS,The teacher of the district in question,6.75,True,True
qwen25_3b,Qwen2.5-3B,agr_0306,SP,The teacher of the districts in question,1.4375,True,True
qwen25_3b,Qwen2.5-3B,agr_0306,PS,The teachers of the district in question,4.1015625,True,True
qwen25_3b,Qwen2.5-3B,agr_0306,PP,The teachers of the districts in question,5.640625,True,True
qwen25_3b,Qwen2.5-3B,agr_0307,SS,The student of the facility in question,3.6953125,True,True
qwen25_3b,Qwen2.5-3B,agr_0307,SP,The student of the facilities in question,1.984375,True,True
qwen25_3b,Qwen2.5-3B,agr_0307,PS,The students of the facility in question,5.046875,True,True
qwen25_3b,Qwen2.5-3B,agr_0307,PP,The students of the facilities in question,5.421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0308,SS,The officer of the centre in question,5.7421875,True,True
qwen25_3b,Qwen2.5-3B,agr_0308,SP,The officer of the centres in question,0.765625,True,False
qwen25_3b,Qwen2.5-3B,agr_0308,PS,The officers of the centre in question,4.5,True,True
qwen25_3b,Qwen2.5-3B,agr_0308,PP,The officers of the centres in question,6.703125,True,True
qwen25_3b,Qwen2.5-3B,agr_0309,SS,The engineer of the bureau in question,5.859375,True,True
qwen25_3b,Qwen2.5-3B,agr_0309,SP,The engineer of the bureaus in question,0.109375,True,False
qwen25_3b,Qwen2.5-3B,agr_0309,PS,The engineers of the bureau in question,6.3359375,True,True
