item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example
agr_0373,373,of_in_question,be_present,professor,professors,unit,units,SS,singular,singular,The professor of the unit in question,is,are,is,are,The professor of the unit in question is responsible for the decision.
agr_0373,373,of_in_question,be_present,professor,professors,unit,units,SP,singular,plural,The professor of the units in question,is,are,is,are,The professor of the units in question is responsible for the decision.
agr_0373,373,of_in_question,be_present,professor,professors,unit,units,PS,plural,singular,The professors of the unit in question,is,are,are,is,The professors of the unit in question are responsible for the decision.
agr_0373,373,of_in_question,be_present,professor,professors,unit,units,PP,plural,plural,The professors of the units in question,is,are,are,is,The professors of the units in question are responsible for the decision.
agr_0373,373,of_in_question,be_past,professor,professors,unit,units,SS,singular,singular,The professor of the unit in question,was,were,was,were,The professor of the unit in question was responsible for the decision.
agr_0373,373,of_in_question,be_past,professor,professors,unit,units,SP,singular,plural,The professor of the units in question,was,were,was,were,The professor of the units in question was responsible for the decision.
agr_0373,373,of_in_question,be_past,professor,professors,unit,units,PS,plural,singular,The professors of the unit in question,was,were,were,was,The professors of the unit in question were responsible for the decision.
agr_0373,373,of_in_question,be_past,professor,professors,unit,units,PP,plural,plural,The professors of the units in question,was,were,were,was,The professors of the units in question were responsible for the decision.
agr_0373,373,of_in_question,have_present,professor,professors,unit,units,SS,singular,singular,The professor of the unit in question,has,have,has,have,The professor of the unit in question has received the report.
agr_0373,373,of_in_question,have_present,professor,professors,unit,units,SP,singular,plural,The professor of the units in question,has,have,has,have,The professor of the units in question has received the report.
agr_0373,373,of_in_question,have_present,professor,professors,unit,units,PS,plural,singular,The professors of the unit in question,has,have,have,has,The professors of the unit in question have received the report.
agr_0373,373,of_in_question,have_present,professor,professors,unit,units,PP,plural,plural,The professors of the units in question,has,have,have,has,The professors of the units in question have received the report.
agr_0373,373,of_in_question,do_present,professor,professors,unit,units,SS,singular,singular,The professor of the unit in question,does,do,does,do,The professor of the unit in question does not agree with the proposal.
agr_0373,373,of_in_question,do_present,professor,professors,unit,units,SP,singular,plural,The professor of the units in question,does,do,does,do,The professor of the units in question does not agree with the proposal.
agr_0373,373,of_in_question,do_present,professor,professors,unit,units,PS,plural,singular,The professors of the unit in question,does,do,do,does,The professors of the unit in question do not agree with the proposal.
agr_0373,373,of_in_question,do_present,professor,professors,unit,units,PP,plural,plural,The professors of the units in question,does,do,do,does,The professors of the units in question do not agree with the proposal.
agr_0374,374,of_in_question,be_present,reporter,reporters,corporation,corporations,SS,singular,singular,The reporter of the corporation in question,is,are,is,are,The reporter of the corporation in question is responsible for the decision.
agr_0374,374,of_in_question,be_present,reporter,reporters,corporation,corporations,SP,singular,plural,The reporter of the corporations in question,is,are,is,are,The reporter of the corporations in question is responsible for the decision.
