item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example,subject_token_start,subject_token_end,distractor_token_start,distractor_token_end,final_token_position,prompt_token_length
agr_0346,346,of_in_question,be_present,evaluator,evaluators,club,clubs,SP,singular,plural,The evaluator of the clubs in question,is,are,is,are,The evaluator of the clubs in question is responsible for the decision.,1,3,6,6,8,9
agr_0346,346,of_in_question,be_present,evaluator,evaluators,club,clubs,PS,plural,singular,The evaluators of the club in question,is,are,are,is,The evaluators of the club in question are responsible for the decision.,1,3,6,6,8,9
agr_0346,346,of_in_question,be_present,evaluator,evaluators,club,clubs,PP,plural,plural,The evaluators of the clubs in question,is,are,are,is,The evaluators of the clubs in question are responsible for the decision.,1,3,6,6,8,9
agr_0347,347,of_in_question,be_present,designer,designers,unit,units,SS,singular,singular,The designer of the unit in question,is,are,is,are,The designer of the unit in question is responsible for the decision.,1,1,4,4,6,7
agr_0347,347,of_in_question,be_present,designer,designers,unit,units,SP,singular,plural,The designer of the units in question,is,are,is,are,The designer of the units in question is responsible for the decision.,1,1,4,4,6,7
agr_0347,347,of_in_question,be_present,designer,designers,unit,units,PS,plural,singular,The designers of the unit in question,is,are,are,is,The designers of the unit in question are responsible for the decision.,1,1,4,4,6,7
agr_0347,347,of_in_question,be_present,designer,designers,unit,units,PP,plural,plural,The designers of the units in question,is,are,are,is,The designers of the units in question are responsible for the decision.,1,1,4,4,6,7
agr_0348,348,of_in_question,be_present,professor,professors,group,groups,SS,singular,singular,The professor of the group in question,is,are,is,are,The professor of the group in question is responsible for the decision.,1,1,4,4,6,7
agr_0348,348,of_in_question,be_present,professor,professors,group,groups,SP,singular,plural,The professor of the groups in question,is,are,is,are,The professor of the groups in question is responsible for the decision.,1,1,4,4,6,7
agr_0348,348,of_in_question,be_present,professor,professors,group,groups,PS,plural,singular,The professors of the group in question,is,are,are,is,The professors of the group in question are responsible for the decision.,1,1,4,4,6,7
agr_0348,348,of_in_question,be_present,professor,professors,group,groups,PP,plural,plural,The professors of the groups in question,is,are,are,is,The professors of the groups in question are responsible for the decision.,1,1,4,4,6,7
agr_0349,349,of_in_question,be_present,researcher,researchers,office,offices,SS,singular,singular,The researcher of the office in question,is,are,is,are,The researcher of the office in question is responsible for the decision.,1,1,4,4,6,7
agr_0349,349,of_in_question,be_present,researcher,researchers,office,offices,SP,singular,plural,The researcher of the offices in question,is,are,is,are,The researcher of the offices in question is responsible for the decision.,1,1,4,4,6,7
agr_0349,349,of_in_question,be_present,researcher,researchers,office,offices,PS,plural,singular,The researchers of the office in question,is,are,are,is,The researchers of the office in question are responsible for the decision.,1,1,4,4,6,7
agr_0349,349,of_in_question,be_present,researcher,researchers,office,offices,PP,plural,plural,The researchers of the offices in question,is,are,are,is,The researchers of the offices in question are responsible for the decision.,1,1,4,4,6,7
agr_0350,350,of_in_question,be_present,painter,painters,firm,firms,SS,singular,singular,The painter of the firm in question,is,are,is,are,The painter of the firm in question is responsible for the decision.,1,1,4,4,6,7
agr_0350,350,of_in_question,be_present,painter,painters,firm,firms,SP,singular,plural,The painter of the firms in question,is,are,is,are,The painter of the firms in question is responsible for the decision.,1,1,4,4,6,7
agr_0350,350,of_in_question,be_present,painter,painters,firm,firms,PS,plural,singular,The painters of the firm in question,is,are,are,is,The painters of the firm in question are responsible for the decision.,1,2,5,5,7,8
agr_0350,350,of_in_question,be_present,painter,painters,firm,firms,PP,plural,plural,The painters of the firms in question,is,are,are,is,The painters of the firms in question are responsible for the decision.,1,2,5,5,7,8
agr_0351,351,of_in_question,be_present,planner,planners,alliance,alliances,SS,singular,singular,The planner of the alliance in question,is,are,is,are,The planner of the alliance in question is responsible for the decision.,1,1,4,4,6,7
agr_0351,351,of_in_question,be_present,planner,planners,alliance,alliances,SP,singular,plural,The planner of the alliances in question,is,are,is,are,The planner of the alliances in question is responsible for the decision.,1,1,4,4,6,7
agr_0351,351,of_in_question,be_present,planner,planners,alliance,alliances,PS,plural,singular,The planners of the alliance in question,is,are,are,is,The planners of the alliance in question are responsible for the decision.,1,1,4,4,6,7
agr_0351,351,of_in_question,be_present,planner,planners,alliance,alliances,PP,plural,plural,The planners of the alliances in question,is,are,are,is,The planners of the alliances in question are responsible for the decision.,1,1,4,4,6,7
agr_0352,352,of_in_question,be_present,commissioner,commissioners,centre,centres,SS,singular,singular,The commissioner of the centre in question,is,are,is,are,The commissioner of the centre in question is responsible for the decision.,1,1,4,4,6,7
agr_0352,352,of_in_question,be_present,commissioner,commissioners,centre,centres,SP,singular,plural,The commissioner of the centres in question,is,are,is,are,The commissioner of the centres in question is responsible for the decision.,1,1,4,4,6,7
agr_0352,352,of_in_question,be_present,commissioner,commissioners,centre,centres,PS,plural,singular,The commissioners of the centre in question,is,are,are,is,The commissioners of the centre in question are responsible for the decision.,1,1,4,4,6,7
agr_0352,352,of_in_question,be_present,commissioner,commissioners,centre,centres,PP,plural,plural,The commissioners of the centres in question,is,are,are,is,The commissioners of the centres in question are responsible for the decision.,1,1,4,4,6,7
agr_0353,353,of_in_question,be_present,assistant,assistants,university,universities,SS,singular,singular,The assistant of the university in question,is,are,is,are,The assistant of the university in question is responsible for the decision.,1,1,4,4,6,7
agr_0353,353,of_in_question,be_present,assistant,assistants,university,universities,SP,singular,plural,The assistant of the universities in question,is,are,is,are,The assistant of the universities in question is responsible for the decision.,1,1,4,4,6,7
agr_0353,353,of_in_question,be_present,assistant,assistants,university,universities,PS,plural,singular,The assistants of the university in question,is,are,are,is,The assistants of the university in question are responsible for the decision.,1,1,4,4,6,7
agr_0353,353,of_in_question,be_present,assistant,assistants,university,universities,PP,plural,plural,The assistants of the universities in question,is,are,are,is,The assistants of the universities in question are responsible for the decision.,1,1,4,4,6,7
agr_0354,354,of_in_question,be_present,operator,operators,coalition,coalitions,SS,singular,singular,The operator of the coalition in question,is,are,is,are,The operator of the coalition in question is responsible for the decision.,1,1,4,4,6,7
agr_0354,354,of_in_question,be_present,operator,operators,coalition,coalitions,SP,singular,plural,The operator of the coalitions in question,is,are,is,are,The operator of the coalitions in question is responsible for the decision.,1,1,4,5,7,8
agr_0354,354,of_in_question,be_present,operator,operators,coalition,coalitions,PS,plural,singular,The operators of the coalition in question,is,are,are,is,The operators of the coalition in question are responsible for the decision.,1,1,4,4,6,7
agr_0354,354,of_in_question,be_present,operator,operators,coalition,coalitions,PP,plural,plural,The operators of the coalitions in question,is,are,are,is,The operators of the coalitions in question are responsible for the decision.,1,1,4,5,7,8
agr_0355,355,of_in_question,be_present,builder,builders,ministry,ministries,SS,singular,singular,The builder of the ministry in question,is,are,is,are,The builder of the ministry in question is responsible for the decision.,1,1,4,4,6,7
agr_0355,355,of_in_question,be_present,builder,builders,ministry,ministries,SP,singular,plural,The builder of the ministries in question,is,are,is,are,The builder of the ministries in question is responsible for the decision.,1,1,4,4,6,7
agr_0355,355,of_in_question,be_present,builder,builders,ministry,ministries,PS,plural,singular,The builders of the ministry in question,is,are,are,is,The builders of the ministry in question are responsible for the decision.,1,1,4,4,6,7
agr_0355,355,of_in_question,be_present,builder,builders,ministry,ministries,PP,plural,plural,The builders of the ministries in question,is,are,are,is,The builders of the ministries in question are responsible for the decision.,1,1,4,4,6,7
